"Tracking.ID","Analytical.Sample.ID","DATETIME","Protein.AF","FAME.Lipids.AF","Carbohydrates.AF","ExperimentID","SiteID","StrainID","SourceID","BatchID","Duration.days","PondID"
2258,"FAPond6_07212015","7/21/2015 8:00",39.51,5.83,20.3,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",33.81,"P6"
2259,"FAPond1_07222015","7/22/2015 8:00",38.56,6.14,16.94,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",34.81,"P1"
2260,"FAPond2_07222015","7/22/2015 8:00",33.72,7.61,19.97,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",34.81,"P2"
2261,"FAPond3_07222015","7/22/2015 8:00",36.13,6.8,22.58,"JUN172015","FA","C046","C046_07132015_FAP6","C046_07132015_FAP",34.81,"P3"
2262,"FAPond4_07222015","7/22/2015 8:00",37.12,5.32,16.79,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",34.81,"P4"
2263,"FAPond5_07222015","7/22/2015 8:00",40.94,6.33,16.7,"JUN172015","FA","C046","C046_06222015_FAP1","C046_06222015_FAP",34.81,"P5"
2264,"FAPond6_07222015","7/22/2015 8:00",37.51,4.44,17.53,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",34.81,"P6"
2265,"FAPond1_07232015","7/23/2015 8:00",30.44,6.61,26.73,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",35.81,"P1"
2266,"FAPond2_07232015","7/23/2015 8:00",35.87,5.22,18.84,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",35.81,"P2"
2267,"FAPond3_07232015","7/23/2015 8:00",34.39,5.82,25.44,"JUN172015","FA","C046","C046_07132015_FAP6","C046_07132015_FAP",35.81,"P3"
2268,"FAPond4_07232015","7/23/2015 8:00",32.99,6.04,24.84,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",35.81,"P4"
2269,"FAPond5_07232015","7/23/2015 8:00",31.62,7.13,25.43,"JUN172015","FA","C046","C046_06222015_FAP1","C046_06222015_FAP",35.81,"P5"
2270,"FAPond6_07232015","7/23/2015 8:00",NA,6.35,26.14,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",35.81,"P6"
2271,"FAPond1_07242015","7/24/2015 8:00",NA,7.13,19.03,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",36.81,"P1"
2272,"FAPond2_07242015","7/24/2015 8:00",35.3,4.33,20.34,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",36.81,"P2"
2273,"FAPond3_07242015","7/24/2015 8:00",26.44,6.51,31.26,"JUN172015","FA","C046","C046_07132015_FAP6","C046_07132015_FAP",36.81,"P3"
2274,"FAPond4_07242015","7/24/2015 8:00",28.02,6.04,28.38,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",36.81,"P4"
2275,"FAPond5_07242015","7/24/2015 8:00",26.21,8.16,33.12,"JUN172015","FA","C046","C046_06222015_FAP1","C046_06222015_FAP",36.81,"P5"
2276,"FAPond6_07242015","7/24/2015 8:00",25.79,8.01,33.71,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",36.81,"P6"
2277,"FAPond1_07272015","7/27/2015 8:00",17.47,11.98,41.18,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",39.81,"P1"
2278,"FAPond2_07272015","7/27/2015 8:00",25.59,5.47,31.66,"JUN172015","FA","C046","C046_06172015_pooled","C046_06172015_FAP",39.81,"P2"
2279,"FAPond3_07272015","7/27/2015 8:00",18.24,10.5,41.33,"JUN172015","FA","C046","C046_07132015_FAP6","C046_07132015_FAP",39.81,"P3"
2280,"FAPond4_07272015","7/27/2015 8:00",19.35,9.72,35.86,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",39.81,"P4"
2281,"FAPond5_07272015","7/27/2015 8:00",17.96,11.93,36.76,"JUN172015","FA","C046","C046_06222015_FAP1","C046_06222015_FAP",39.81,"P5"
2282,"FAPond6_07272015","7/27/2015 8:00",15.89,13.74,35.47,"JUN172015","FA","C046","C046_06222015_FAP2","C046_06222015_FAP",39.81,"P6"
2283,"CELL_AP0_20150619_1","6/19/2015 9:59",35.9,6.55,22.74,"JUN172015","CELL","C046","INOCULUM","C046_06192015_Cellana_Barrel",0,"inoc"
2284,"CELL_AP1_20150626_1","6/26/2015 7:30",40.19,5.5,20.08,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P1"
2285,"CELL_AP2_20150626_1","6/26/2015 7:30",38.02,5.66,21.29,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P2"
2286,"CELL_AP3_20150626_1","6/26/2015 7:30",39.64,4.62,20.27,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P3"
2287,"CELL_AP4_20150626_1","6/26/2015 7:30",37.77,6.09,20.72,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P4"
2288,"CELL_AP5_20150626_1","6/26/2015 7:30",39.03,5.27,20.41,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P5"
2289,"CELL_AP6_20150626_1","6/26/2015 7:30",36.97,6.09,22.71,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",6.9,"P6"
2290,"CELL_AP1_20150629_1","6/29/2015 7:30",37.42,5.83,22.74,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P1"
2291,"CELL_AP2_20150629_1","6/29/2015 7:30",36.55,4.13,24.15,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P2"
2292,"CELL_AP3_20150629_1","6/29/2015 7:30",37.95,5.11,23.27,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P3"
2293,"CELL_AP4_20150629_1","6/29/2015 7:30",35.22,6.11,19.07,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P4"
2294,"CELL_AP5_20150629_1","6/29/2015 7:30",33.15,6.79,30.19,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P5"
2295,"CELL_AP6_20150629_1","6/29/2015 7:30",35.39,5.7,23.81,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",9.9,"P6"
2296,"CELL_AP1_20150701_1","7/1/2015 7:30",40.81,5.81,18.6,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P1"
2297,"CELL_AP2_20150701_1","7/1/2015 7:30",40.02,5.63,17.29,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P2"
2298,"CELL_AP3_20150701_1","7/1/2015 7:30",39.73,5.58,20.72,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P3"
2299,"CELL_AP4_20150701_1","7/1/2015 7:30",38.35,5.87,25.43,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P4"
2300,"CELL_AP5_20150701_1","7/1/2015 7:30",38.3,6.24,24.34,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P5"
2301,"CELL_AP6_20150701_1","7/1/2015 7:30",42.18,5.28,18.65,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",11.9,"P6"
2302,"CELL_AP1_20150703_1","7/3/2015 7:30",40.38,5.45,18.11,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P1"
2303,"CELL_AP2_20150703_1","7/3/2015 7:30",38.99,5.68,18.33,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P2"
2304,"CELL_AP3_20150703_1","7/3/2015 7:30",39.42,5.67,20.41,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P3"
2305,"CELL_AP4_20150703_1","7/3/2015 7:30",41.97,5.96,19,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P4"
2306,"CELL_AP5_20150703_1","7/3/2015 7:30",38.65,6.1,23.63,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P5"
2307,"CELL_AP6_20150703_1","7/3/2015 7:30",40.58,6.22,17.02,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",13.9,"P6"
2308,"CELL_AP1_20150706_1","7/6/2015 7:30",35.84,5.43,22.63,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P1"
2309,"CELL_AP2_20150706_1","7/6/2015 7:30",37.86,6.41,20.74,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P2"
2310,"CELL_AP3_20150706_1","7/6/2015 7:30",38,5.84,19.65,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P3"
2311,"CELL_AP4_20150706_1","7/6/2015 7:30",37.91,6.47,19.85,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P4"
2312,"CELL_AP5_20150706_1","7/6/2015 7:30",37.43,6.5,23.97,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P5"
2313,"CELL_AP6_20150706_1","7/6/2015 7:30",37.82,6.52,16.72,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",16.9,"P6"
2314,"CELL_AP1_20150708_1","7/8/2015 7:30",37.8,8.71,18.49,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P1"
2315,"CELL_AP2_20150708_1","7/8/2015 7:30",40.53,7.37,14.41,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P2"
2316,"CELL_AP3_20150708_1","7/8/2015 7:30",39.54,6.81,14.93,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P3"
2317,"CELL_AP4_20150708_1","7/8/2015 7:30",40.57,6.52,15.21,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P4"
2318,"CELL_AP5_20150708_1","7/8/2015 7:30",38.78,6.17,16.85,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P5"
2319,"CELL_AP6_20150708_1","7/8/2015 7:30",39.31,6.68,14.87,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",18.9,"P6"
2320,"CELL_AP1_20150710_1","7/10/2015 7:30",37.77,6.65,15.42,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P1"
2321,"CELL_AP2_20150710_1","7/10/2015 7:30",37.11,8.49,13.58,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P2"
2322,"CELL_AP3_20150710_1","7/10/2015 7:30",37.36,6.72,12.7,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P3"
2323,"CELL_AP4_20150710_1","7/10/2015 7:30",38.54,5.81,15.67,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P4"
2324,"CELL_AP5_20150710_1","7/10/2015 7:30",37.85,6.59,17.32,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P5"
2325,"CELL_AP6_20150710_1","7/10/2015 7:30",39.71,6.45,14.13,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",20.9,"P6"
2326,"CELL_AP1_20150713_1","7/13/2015 7:30",35.11,7.64,17.86,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P1"
2327,"CELL_AP2_20150713_1","7/13/2015 7:30",32.64,9.51,22.57,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P2"
2328,"CELL_AP3_20150713_1","7/13/2015 7:30",33.79,8.76,20.37,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P3"
2329,"CELL_AP4_20150713_1","7/13/2015 7:30",34.38,8.33,21.97,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P4"
2330,"CELL_AP5_20150713_1","7/13/2015 7:30",35.31,7.49,22.18,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P5"
2331,"CELL_AP6_20150713_1","7/13/2015 7:30",NA,6.98,24.23,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",23.9,"P6"
2332,"CELL_AP1_20150715_1","7/15/2015 7:30",37.61,7.05,18.48,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P1"
2333,"CELL_AP2_20150715_1","7/15/2015 7:30",36.91,7.25,17.69,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P2"
2334,"CELL_AP3_20150715_1","7/15/2015 7:30",36.69,6.74,18.66,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P3"
2335,"CELL_AP4_20150715_1","7/15/2015 7:30",35.56,6.19,20.84,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P4"
2336,"CELL_AP5_20150715_1","7/15/2015 7:30",36.88,6.65,19.06,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P5"
2337,"CELL_AP6_20150715_1","7/15/2015 7:30",37.9,6.01,18.64,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",25.9,"P6"
2338,"CELL_AP1_20150717_1","7/17/2015 7:30",35.56,7.76,21.83,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P1"
2339,"CELL_AP2_20150717_1","7/17/2015 7:30",36.48,7.66,20.21,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P2"
2340,"CELL_AP3_20150717_1","7/17/2015 7:30",36.38,9.18,14.66,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P3"
2341,"CELL_AP4_20150717_1","7/17/2015 7:30",35.41,7.68,20.89,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P4"
2342,"CELL_AP5_20150717_1","7/17/2015 7:30",36.36,8.01,19.05,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P5"
2343,"CELL_AP6_20150717_1","7/17/2015 7:30",36.54,7.87,20.7,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",27.9,"P6"
2344,"CELL_AP1_20150720_1","7/20/2015 7:30",36.44,7.44,21.14,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P1"
2345,"CELL_AP2_20150720_1","7/20/2015 7:30",34.25,7.71,19.21,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P2"
2346,"CELL_AP3_20150720_1","7/20/2015 7:30",34.65,8.11,22.11,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P3"
2347,"CELL_AP4_20150720_1","7/20/2015 7:30",33.52,7.81,23.77,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P4"
2348,"CELL_AP5_20150720_1","7/20/2015 7:30",34.99,6.94,22.93,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P5"
2349,"CELL_AP6_20150720_1","7/20/2015 7:30",33.89,8.52,20.3,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",30.9,"P6"
2350,"CELL_AP1_20150721_1","7/21/2015 7:30",37.52,5.95,14.52,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P1"
2351,"CELL_AP2_20150721_1","7/21/2015 7:30",37.72,6.23,NA,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P2"
2352,"CELL_AP3_20150721_1","7/21/2015 7:30",38.4,7.6,NA,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P3"
2353,"CELL_AP4_20150721_1","7/21/2015 7:30",39.86,7.57,20,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P4"
2354,"CELL_AP5_20150721_1","7/21/2015 7:30",39.35,7.21,16.61,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P5"
2355,"CELL_AP6_20150721_1","7/21/2015 7:30",36.41,6.03,16.5,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",31.9,"P6"
2356,"CELL_AP1_20150722_1","7/22/2015 7:30",38.65,7.19,16.36,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P1"
2357,"CELL_AP2_20150722_1","7/22/2015 7:30",36.96,5.68,19.06,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P2"
2358,"CELL_AP3_20150722_1","7/22/2015 7:30",36.54,7.67,16.09,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P3"
2359,"CELL_AP4_20150722_1","7/22/2015 7:30",37.44,7.2,20.05,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P4"
2360,"CELL_AP5_20150722_1","7/22/2015 7:30",36.64,6.6,19.05,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P5"
2361,"CELL_AP6_20150722_1","7/22/2015 7:30",35.62,7.44,18.5,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",32.9,"P6"
2362,"CELL_AP1_20150723_1","7/23/2015 7:30",33.62,7.89,22.23,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P1"
2363,"CELL_AP2_20150723_1","7/23/2015 7:30",33.89,7.11,24.85,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P2"
2364,"CELL_AP3_20150723_1","7/23/2015 7:30",32.01,9.69,23.38,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P3"
2365,"CELL_AP4_20150723_1","7/23/2015 7:30",31.3,8.63,28.88,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P4"
2366,"CELL_AP5_20150723_1","7/23/2015 7:30",35.39,7.48,23.76,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P5"
2367,"CELL_AP6_20150723_1","7/23/2015 7:30",32.36,9.69,22.61,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",33.9,"P6"
2368,"CELL_AP1_20150724_1","7/24/2015 7:30",31.41,9.58,25.95,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P1"
2369,"CELL_AP2_20150724_1","7/24/2015 7:30",29.76,7.45,34.58,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P2"
2370,"CELL_AP3_20150724_1","7/24/2015 7:30",29.8,10.74,28.73,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P3"
2371,"CELL_AP4_20150724_1","7/24/2015 7:30",28.13,8.65,35.41,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P4"
2372,"CELL_AP5_20150724_1","7/24/2015 7:30",30.1,7.82,31.62,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P5"
2373,"CELL_AP6_20150724_1","7/24/2015 7:30",28.39,10.37,29.41,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",34.9,"P6"
2374,"CELL_AP1_20150727_1","7/27/2015 7:30",29.07,9.79,30.65,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P1"
2375,"CELL_AP2_20150727_1","7/27/2015 7:30",27.99,8.88,27.15,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P2"
2376,"CELL_AP3_20150727_1","7/27/2015 7:30",25.92,15.82,27.32,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P3"
2377,"CELL_AP4_20150727_1","7/27/2015 7:30",28.47,10.16,26.32,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P4"
2378,"CELL_AP5_20150727_1","7/27/2015 7:30",27.84,9.86,23.18,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P5"
2379,"CELL_AP6_20150727_1","7/27/2015 7:30",22.11,13.69,32.78,"JUN172015","CELL","C046","C046_06192015_Cellana_Barrel","C046_06192015_Cellana_AP",37.9,"P6"
2380,"CP_PooledPanel_061815","6/18/2015 9:00",35.16,7.09,11.89,"JUN172015","CP","C046","INOCULUM","C046_06182015_pooledpanel",0,"inoc"
2381,"CP_P1_070115","7/1/2015 7:38",30.58,3.91,14.25,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P1"
2382,"CP_P2_070115","7/1/2015 7:38",27.91,4.06,15.04,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P2"
2383,"CP_P3_070115","7/1/2015 7:38",26.95,3.58,13.63,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P3"
2384,"CP_P4_070115","7/1/2015 7:38",33.72,4.67,16.89,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P4"
2385,"CP_P5_070115","7/1/2015 7:38",31.29,4.22,17.08,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P5"
2386,"CP_P6_070115","7/1/2015 7:38",29.79,4.73,23.33,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",12.94,"P6"
2387,"CP_P1_070315","7/3/2015 8:45",25.15,3.73,19.2,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P1"
2388,"CP_P2_070315","7/3/2015 8:45",28.63,4.42,22.24,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P2"
2389,"CP_P3_070315","7/3/2015 8:45",36.93,5.96,18.41,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P3"
2390,"CP_P4_070315","7/3/2015 8:45",37.01,6.33,17.05,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P4"
2391,"CP_P5_070315","7/3/2015 8:45",38.45,6.32,16.81,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P5"
2392,"CP_P6_070315","7/3/2015 8:45",40.36,6.51,19.96,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",14.99,"P6"
2393,"CP_P1_070615","7/6/2015 7:50",35.06,6.25,24.79,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P1"
2394,"CP_P2_070615","7/6/2015 7:50",34.18,5.91,27.89,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P2"
2395,"CP_P3_070615","7/6/2015 7:50",26.98,4.57,18.77,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P3"
2396,"CP_P4_070615","7/6/2015 7:50",28.93,5.77,20.1,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P4"
2397,"CP_P5_070615","7/6/2015 7:50",43.98,6.24,19.05,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P5"
2398,"CP_P6_070615","7/6/2015 7:50",27.4,3.92,13.63,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",17.95,"P6"
2399,"CP_P1_070815","7/8/2015 7:50",37.48,6.16,19.79,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P1"
2400,"CP_P2_070815","7/8/2015 7:50",38.88,5.74,21.18,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P2"
2401,"CP_P3_070815","7/8/2015 7:50",37.63,6.01,19.6,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P3"
2402,"CP_P4_070815","7/8/2015 7:50",39.48,7.17,16.64,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P4"
2403,"CP_P5_070815","7/8/2015 7:50",38.82,6.31,15.47,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P5"
2404,"CP_P6_070815","7/8/2015 7:50",40.85,6.29,16.6,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",19.95,"P6"
2405,"CP_P1_071015","7/10/2015 8:39",33.76,5.47,19.03,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P1"
2406,"CP_P2_071015","7/10/2015 8:39",35.8,6.21,20.12,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P2"
2407,"CP_P3_071015","7/10/2015 8:39",34.15,5.56,20.55,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P3"
2408,"CP_P4_071015","7/10/2015 8:39",38.18,6.28,13.09,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P4"
2409,"CP_P5_071015","7/10/2015 8:39",36.87,5.92,14.71,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P5"
2410,"CP_P6_071015","7/10/2015 8:39",37.44,5.89,11.92,"JUN172015","CP","C046","C046_06182015_pooledpanel","C046_06182015_pond",21.99,"P6"
