ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm),ExperimentPondID
DEC162014,40.44,11.59,7.42,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,27.02,2015-01-12,,,,,,,25.0,,8.85,28.3,18.6,,,,,,1751.0,,,,,,,,,,,,ASU,P6,KA32,7.9,15.56,18.8,13.3,47957.06,8.84,108.09,31.27,,ASU,2015-01-12,15.07,82.15,115.78,1.07,208.92,0.33,DEC162014P6
DEC162014,41.06,,8.83,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,27.02,2015-01-12,,,,,,,25.0,,8.64,26.1,18.7,,,,,,1752.0,,,,,,,,,,,,ASU,P8,KA32,7.97,15.6,18.8,13.4,49609.29,8.58,105.79,32.48,228.0,ASU,2015-01-12,15.07,82.15,115.78,1.07,208.92,0.33,DEC162014P8
DEC162014,40.59,13.1,6.3,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,28.68,2015-01-14,,,,,,,25.0,0.77,7.33,29.4,7.1,29.67,0.19,,,,1753.0,,,,,,0.72,1.0,,,,,ASU,P3,KA32,7.7,11.02,15.4,6.9,49682.07,9.32,104.51,32.34,,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P3
DEC162014,46.7,14.17,6.99,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,28.68,2015-01-14,,,,,,,25.0,0.77,7.78,27.5,7.0,23.83,0.24,,,,1754.0,0.18,2.32,0.17,1.48,4.56,0.76,1.3,,0.11199999999999999,,,ASU,P4,KA32,7.99,,,,47780.03,0.0,0.0,30.9,,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P4
DEC162014,39.6,12.46,7.09,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,28.68,2015-01-14,,,,,,,25.0,0.77,8.63,30.3,6.9,30.9,0.0,,,,1755.0,0.19,0.88,0.18,0.92,4.39,0.76,1.25,,0.062,,,ASU,P5,KA32,7.86,11.07,15.6,6.9,53674.73,9.32,106.43,35.26,,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P5
DEC162014,37.31,12.44,6.62,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,28.68,2015-01-14,,,,,,,25.0,0.77,9.21,27.8,6.9,25.13,0.61,,,,1756.0,0.2,0.98,0.19,0.89,4.54,0.73,0.27,,0.069,,,ASU,P6,KA32,7.83,11.04,15.5,6.9,48116.24,9.5,105.53,31.2,,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P6
DEC162014,35.44,12.28,6.98,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,28.68,2015-01-14,,,,,,,24.75,0.77,8.47,30.2,7.1,30.1,0.33,,,,1757.0,0.2,1.47,0.19,0.89,5.08,0.74,0.31,,0.07,,,ASU,P7,KA32,7.88,,,,52332.91,10.87,115.95,34.04,,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P7
DEC162014,39.55,13.42,5.04,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,28.68,2015-01-14,,,,,,,25.0,0.38,8.5,29.4,7.1,25.37,0.6,,,,1758.0,0.21,2.72,0.2,0.85,6.64,0.71,1.28,,0.047,,,ASU,P8,KA32,7.89,11.16,15.8,6.9,49477.56,9.39,105.1,32.2,322.07,ASU,2015-01-14,11.0,74.58,156.2,1.21,162.08,0.0,DEC162014P8
DEC162014,36.96,11.01,6.25,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,2015-01-16,"1x, 0.11",9.0,3.0,768.75,0.217142857,166.9285714,24.5,0.75,8.14,30.9,6.9,24.8,0.7,,,,1759.0,0.23,1.85,0.22,1.74,6.17,0.88,0.73,0.0,,0.0,,ASU,P3,KA32,7.51,14.14,21.3,7.0,50497.37,8.93,107.28,33.0,,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P3
DEC162014,38.71,15.98,8.07,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,2015-01-16,"3x, 0.214",9.0,4.0,512.5,0.217142857,111.2857143,24.75,0.37,8.64,28.9,6.9,18.73,0.31,,,,1760.0,0.23,1.56,0.22,0.66,5.97,0.9,1.0,0.0,0.102,0.0,,ASU,P4,KA32,7.98,,,,48524.51,0.0,0.0,31.56,,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P4
DEC162014,,15.1,6.94,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,2015-01-16,"1x, 0.11",9.0,3.0,768.75,0.215714286,165.8303571,24.75,0.37,8.97,31.8,7.5,25.57,0.23,,,,1761.0,0.24,1.53,0.22,1.32,8.3,0.88,0.48,0.0,0.133,0.0,,ASU,P5,KA32,7.86,14.2,21.5,7.0,52274.56,9.11,110.72,34.28,,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P5
DEC162014,42.5,15.05,6.7,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,2015-01-16,"3x, 0.214",9.0,4.0,512.5,0.211428571,108.3571429,24.75,0.37,9.03,28.8,7.3,20.07,1.15,,,,1762.0,0.23,0.36,0.21,0.0,7.11,0.9,1.02,0.0,0.253,0.0,,ASU,P6,KA32,7.75,13.1,19.0,7.0,48944.08,8.99,105.53,31.88,,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P6
DEC162014,41.15,15.11,5.96,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,2015-01-16,"1x, 0.11",9.0,3.0,768.75,0.224761905,172.78571430000002,24.5,0.75,8.14,31.0,7.3,25.0,0.4,,,,1763.0,0.24,0.68,0.22,0.73,6.72,0.98,0.74,0.0,0.17,0.0,,ASU,P7,KA32,7.79,,,,46879.61,10.42,115.4,30.42,,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P7
DEC162014,40.98,13.88,8.87,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,30.68,2015-01-16,"3x, 0.214",9.0,2.0,512.5,0.218095238,111.7738095,24.5,0.75,8.23,29.5,7.5,13.38,85.73,,,,1764.0,0.23,8.31,0.22,7.56,6.49,0.88,1.05,0.0,0.6,0.0,,ASU,P8,KA32,7.91,13.23,19.3,6.9,49450.07,8.98,105.65,32.24,329.53,ASU,2015-01-16,13.52,51.05,165.62,0.84,167.12,0.0,DEC162014P8
DEC162014,37.87,14.31,7.09,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,2015-01-22,,,,,,,24.5,0.78,8.67,29.4,7.1,,,,,,1765.0,,,,,,0.18,2.21,,,,,ASU,P3,KA32,7.58,10.13,13.3,6.7,49637.02,10.09,110.55,32.27,,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P3
DEC162014,37.07,14.91,7.57,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,2015-01-22,,,,,,,25.0,,8.05,30.8,7.1,,,,,,1766.0,,,,,,0.46,0.58,,,,,ASU,P4,KA32,7.95,,,,50198.81,8.55,91.85,32.61,,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P4
DEC162014,40.2,15.01,6.0,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,2015-01-22,,,,,,,24.5,0.78,9.04,29.9,7.0,,,,,,1767.0,,,,,,0.17,2.06,,,,,ASU,P5,KA32,7.9,9.92,13.2,6.8,51215.87,9.68,106.29,33.4,,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P5
DEC162014,40.52,15.51,6.19,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,2015-01-22,,,,,,,25.0,,9.15,30.7,7.2,,,,,,1768.0,,,,,,0.44,0.66,,,,,ASU,P6,KA32,7.77,9.91,13.2,6.8,52818.26,8.9,98.59,34.57,,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P6
DEC162014,41.84,14.0,5.91,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,2015-01-22,,,,,,,24.5,0.78,8.67,30.1,7.2,,,,,,1769.0,,,,,,0.16,1.63,,,,,ASU,P7,KA32,7.87,,,,51710.66,10.31,106.68,33.52,,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P7
DEC162014,36.93,14.81,3.36,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,36.67,2015-01-22,,,,,,,24.5,0.78,8.86,28.6,8.1,,,,,,1770.0,,,,,,0.48,0.73,,,,,ASU,P8,KA32,7.88,9.98,13.4,6.8,49332.07,11.21,122.27,32.04,342.78,ASU,2015-01-22,12.61,29.98,175.75,7.54,63.43,0.0,DEC162014P8
DEC162014,28.95,12.09,3.14,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,2015-01-23,,,,,,,25.0,,8.25,31.6,6.6,52.57,3.08,,,,1771.0,0.05,1.27,0.05,0.0,7.59,0.21,2.76,,,,,ASU,P3,KA32,7.59,9.53,13.2,6.2,49789.09,10.34,111.62,32.33,,ASU,2015-01-23,10.6,38.29,156.17,1.92,164.82,0.0,DEC162014P3
DEC162014,,5.61,1.5,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,2015-01-23,,,,,,,24.88,,8.62,30.5,4.2,51.87,1.56,,,,1772.0,0.05,1.44,0.04,26.84,22.74,0.2,1.78,,,,,ASU,P5,KA32,7.81,8.46,12.9,4.3,51058.32,10.14,107.52,33.14,,ASU,2015-01-23,10.6,38.29,156.17,1.92,164.82,0.0,DEC162014P5
DEC162014,,11.1,3.48,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,2015-01-23,,,,,,,24.75,0.37,8.66,31.6,4.2,52.27,1.59,,,,1773.0,0.05,2.17,0.05,2.05,6.61,0.19,2.44,,,,,ASU,P7,KA32,7.87,,,,51651.33,10.88,108.73,33.27,,ASU,2015-01-23,10.6,38.29,156.17,1.92,164.82,0.0,DEC162014P7
DEC162014,,14.92,3.1,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,2015-01-26,,,,,,,24.5,0.19,8.4,31.1,10.3,47.53,1.06,,,,1774.0,,,,,,0.35,1.04,,,,,ASU,P3,KA32,7.88,10.68,13.6,7.6,50811.67,9.52,106.03,33.15,,ASU,2015-01-26,13.77,43.28,76.79,1.38,143.48,0.28,DEC162014P3
DEC162014,,15.4,6.29,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,2015-01-26,,,,,,,24.5,0.19,8.85,30.6,8.5,49.77,1.29,,,,1775.0,,,,,,0.32,1.5,,,,,ASU,P5,KA32,7.84,10.76,13.7,7.5,51132.12,9.89,110.47,33.39,,ASU,2015-01-26,13.77,43.28,76.79,1.38,143.48,0.28,DEC162014P5
DEC162014,,13.9,4.66,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,2015-01-26,,,,,,,24.5,0.1,8.42,31.1,8.1,46.93,1.6,,,,1776.0,,,,,,0.31,0.5,,,,,ASU,P7,KA32,7.86,,,,50858.2,10.62,111.49,32.98,,ASU,2015-01-26,13.77,43.28,76.79,1.38,143.48,0.28,DEC162014P7
DEC162014,38.7,15.41,3.47,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.1250912,128.21848,25.0,,8.06,27.1,10.9,39.3,3.61,,,,1777.0,,,,,,0.5,0.7,53.751999999999995,,0.0,,ASU,P3,KA32,8.02,12.58,14.9,10.9,49264.3,7.65,87.79,32.13,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P3
JAN292015,38.7,15.41,3.47,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.1250912,128.21848,25.0,,8.06,27.1,10.9,39.3,3.61,,,,1777.0,,,,,,0.5,0.7,53.751999999999995,,0.0,,ASU,P3,KA32,8.02,12.58,14.9,10.9,49264.3,7.65,87.79,32.13,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P3
DEC162014,39.46,14.53,4.42,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,7.0,1025.0,0.15165626699999998,155.4476733,25.0,,8.33,28.9,10.8,24.63,2.7,,,,1778.0,,,,,,0.6,2.14,58.24100000000001,,0.0,,ASU,P4,KA32,7.96,,,,50729.77,6.75,76.73,33.18,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P4
JAN292015,39.46,14.53,4.42,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,7.0,1025.0,0.15165626699999998,155.4476733,25.0,,8.33,28.9,10.8,24.63,2.7,,,,1778.0,,,,,,0.6,2.14,58.24100000000001,,0.0,,ASU,P4,KA32,7.96,,,,50729.77,6.75,76.73,33.18,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P4
DEC162014,32.85,14.95,3.08,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.11634826699999999,119.2569733,25.0,,8.84,26.5,10.8,40.57,2.84,,,,1779.0,,,,,,0.46,0.98,37.444,,0.0,,ASU,P5,KA32,7.8,12.56,15.0,10.9,49547.12,7.98,91.66,32.35,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P5
JAN292015,32.85,14.95,3.08,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.11634826699999999,119.2569733,25.0,,8.84,26.5,10.8,40.57,2.84,,,,1779.0,,,,,,0.46,0.98,37.444,,0.0,,ASU,P5,KA32,7.8,12.56,15.0,10.9,49547.12,7.98,91.66,32.35,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P5
DEC162014,40.45,14.57,3.93,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,7.0,1025.0,0.14341773300000002,147.0031767,25.0,,8.85,28.0,10.9,26.23,2.91,,,,1780.0,,,,,,0.57,1.13,54.909,,0.0,,ASU,P6,KA32,7.66,12.61,15.0,11.0,52370.73,6.74,78.5,34.41,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P6
JAN292015,40.45,14.57,3.93,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,7.0,1025.0,0.14341773300000002,147.0031767,25.0,,8.85,28.0,10.9,26.23,2.91,,,,1780.0,,,,,,0.57,1.13,54.909,,0.0,,ASU,P6,KA32,7.66,12.61,15.0,11.0,52370.73,6.74,78.5,34.41,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P6
DEC162014,42.83,14.95,8.08,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.114835067,117.7059433,25.0,,8.75,27.5,10.8,38.6,0.93,,,,1781.0,,,,,,0.46,2.55,34.305,,0.0,,ASU,P7,KA32,7.94,,,,49691.05,8.64,93.53,32.29,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P7
JAN292015,42.83,14.95,8.08,DEC162014,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,2015-01-28,"1x, 0.11",6.979166667,5.0,1025.0,0.114835067,117.7059433,25.0,,8.75,27.5,10.8,38.6,0.93,,,,1781.0,,,,,,0.46,2.55,34.305,,0.0,,ASU,P7,KA32,7.94,,,,49691.05,8.64,93.53,32.29,,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P7
DEC162014,45.26,14.75,7.01,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,5.0,1025.0,0.157036533,160.9624467,25.0,,8.62,27.6,11.0,27.6,0.96,,,,1782.0,,,,,,0.62,0.98,54.56100000000001,,0.0,,ASU,P8,KA32,7.92,12.95,15.3,11.3,51078.0,8.28,96.59,33.48,59.16,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P8
JAN292015,45.26,14.75,7.01,DEC162014,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,42.7,2015-01-28,"3x, 0.214",5.010416667,5.0,1025.0,0.157036533,160.9624467,25.0,,8.62,27.6,11.0,27.6,0.96,,,,1782.0,,,,,,0.62,0.98,54.56100000000001,,0.0,,ASU,P8,KA32,7.92,12.95,15.3,11.3,51078.0,8.28,96.59,33.48,59.16,ASU,2015-01-28,15.72,74.59,155.77,1.8,184.57,0.0,DEC162014P8
MAY052015,44.29,11.92,4.35,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,2015-05-13,,,,,,,24.5,0.75,8.28,,15.3,1.66,4.82,3.76,3.73,11.23,1786.0,0.42,1.57,0.38,1.75,10.64,1.42,0.49,,,,0.016,ASU,P1,KA32,7.56,,,,47371.76,3.89,56.33,30.82,,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P1
MAY052015,45.8,10.47,2.93,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,2015-05-13,,,,,,,23.75,1.49,7.6,,15.6,1.61,3.29,3.43,3.36,32.82,1787.0,0.42,3.03,0.4,1.64,4.89,1.51,1.2,,,,0.015,ASU,P2,KA32,7.64,21.66,22.6,20.8,52433.22,4.62,64.18,34.58,,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P2
MAY052015,47.33,10.78,8.03,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,2015-05-13,,,,,,,23.5,1.49,8.35,,15.5,1.59,3.27,5.05,5.85,17.33,1788.0,0.42,2.38,0.38,0.66,10.96,1.39,1.09,,,,0.012,ASU,P3,KA32,7.68,22.56,23.9,21.3,50155.98,4.08,57.0,32.88,,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P3
MAY052015,43.45,10.73,9.18,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,2015-05-13,,,,,,,23.5,1.49,8.47,,15.6,63.03,14.19,4.7,5.23,29.22,1789.0,0.4,1.31,0.35,1.49,12.33,1.28,0.82,,,,0.017,ASU,P4,KA32,7.97,,,,50645.0,5.79,82.5,33.24,,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P4
MAY052015,43.41,12.5,5.38,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,2015-05-13,,,,,,,23.5,1.49,8.26,,15.3,63.3,5.34,4.33,5.92,31.8,1790.0,0.4,3.12,0.36,0.7,11.21,1.33,1.49,,,,0.02,ASU,P5,KA32,7.99,20.79,21.6,20.2,52262.2,4.43,60.44,34.47,,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P5
MAY052015,49.28,10.88,8.52,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,2015-05-13,,,,,,,23.5,1.12,7.02,,15.7,77.33,8.47,4.88,8.31,45.0,1791.0,0.42,2.45,0.37,1.35,12.75,1.41,0.98,,,,0.015,ASU,P6,KA32,7.15,23.9,26.9,20.8,50881.21,5.51,80.3,33.41,209.58,ASU,2015-05-13,25.87,28.96,307.57,5.75,172.04,0.0,MAY052015P6
MAY052015,46.98,10.96,20.11,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,2015-05-18,"NH4, 3x, 0.214",12.6875,1.0,533.0,0.517777778,275.9755556,25.5,,8.25,,16.7,0.68,2.0,6.9,5.36,10.76,1792.0,0.54,1.84,0.52,2.68,4.71,2.27,0.94,0.0,0.0,0.0,0.034,ASU,P1,KA32,7.61,,,,47149.83,7.81,115.36,30.66,,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P1
MAY052015,39.89,12.2,8.56,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,2015-05-18,"NH4, 3x, 0.214",12.6875,1.0,543.25,0.551111111,299.3911111,25.75,,8.12,,16.6,1.25,0.8,1.04,7.45,29.62,1793.0,0.59,2.8,0.55,0.35,6.2,2.36,0.99,0.0,,0.0,0.02,ASU,P2,KA32,7.72,21.56,28.3,16.0,50610.06,9.62,136.73,33.23,,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P2
MAY052015,39.02,12.17,7.61,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,2015-05-18,"NH4, 3x, 0.214",12.6875,1.0,533.0,0.5277777779999999,281.30555560000005,25.5,,8.3,,16.6,1.22,8.87,3.74,5.08,14.85,1794.0,0.56,2.5,0.53,1.46,4.98,2.35,0.49,0.0,0.001,0.0,0.019,ASU,P3,KA32,7.76,22.09,28.7,16.8,49345.38,8.13,115.56,32.29,,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P3
MAY052015,37.36,12.12,9.01,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,2015-05-18,"NO3, 3x, 0.214",12.6875,1.0,512.5,0.508888889,260.8055556,24.75,0.09,8.53,,16.7,24.53,1.65,-0.03,-52.4,-1803.77,1795.0,0.53,1.31,0.51,0.38,3.57,2.23,0.62,0.0,0.102,0.0,0.013000000000000001,ASU,P4,KA32,7.99,,,,51185.15,9.16,127.88,33.66,,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P4
MAY052015,35.93,12.05,9.01,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,2015-05-18,"NO3, 3x, 0.214",12.6875,1.0,512.5,0.526666667,269.9166667,25.0,,8.47,,16.6,23.83,2.79,-0.05,-11.2,-1081.2,1796.0,0.56,1.93,0.53,1.67,5.19,2.33,1.03,0.0,0.091,0.0,0.011000000000000001,ASU,P5,KA32,8.03,20.77,27.8,15.7,52019.28,8.84,124.01,34.27,,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P5
MAY052015,40.94,11.41,8.57,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,2015-05-18,"NO3, 3x, 0.214",12.6875,1.0,512.5,0.5644444439999999,289.27777779999997,25.0,,8.19,,16.7,71.47,5.01,0.13,3.42,1291.17,1797.0,0.59,1.42,0.56,0.34,4.68,2.55,1.38,0.0,,0.0,0.006,ASU,P6,KA32,8.37,21.17,28.1,15.9,49273.88,8.59,120.23,32.24,667.99,ASU,2015-05-18,24.14,32.05,330.46,6.02,202.74,0.0,MAY052015P6
MAY052015,31.81,16.73,7.16,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,2015-05-27,"NH4, 3x, 0.214",5.0,4.0,512.5,0.42666666700000005,218.66666669999998,24.75,,8.63,,17.2,0.18,1.19,0.04,28.07,24.72,1798.0,0.42,3.45,0.43,6.45,-2.01,1.72,1.42,0.0,0.008,0.0,0.005,ASU,P1,KA32,7.83,,,,40987.25,8.91,129.89,26.32,,ASU,2015-05-27,27.52,23.99,296.35,3.19,214.93,0.0,MAY052015P1
MAY052015,32.95,16.74,9.67,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,2015-05-27,"NH4, 3x, 0.214",5.0,4.0,512.5,0.415,212.6875,24.25,0.77,8.69,,18.3,0.17,3.63,0.01,32.08,94.02,1799.0,0.4,5.06,0.42,4.34,-5.09,1.65,0.7,0.0,0.008,0.0,0.006,ASU,P2,KA32,8.33,23.69,30.6,17.2,52010.99,8.91,130.52,34.21,,ASU,2015-05-27,27.52,23.99,296.35,3.19,214.93,0.0,MAY052015P2
MAY052015,28.39,20.47,10.21,MAY052015,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,2015-05-27,"NH4, 3x, 0.214",5.0,4.0,512.5,0.42,215.25,24.0,1.15,8.46,,17.4,0.17,6.55,-0.08,-18.05,-19.0,1800.0,0.42,0.68,0.42,1.19,0.78,1.66,0.64,0.0,0.01,0.0,0.006999999999999999,ASU,P3,KA32,7.93,24.28,31.1,17.8,51453.2,8.01,117.7,33.8,,ASU,2015-05-27,27.52,23.99,296.35,3.19,214.93,0.0,MAY052015P3
MAY052015,40.05,10.47,6.16,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,21.67,2015-05-27,"NO3, 3x, 0.214",5.0,4.0,512.5,0.368333333,188.77083330000002,23.5,1.54,8.64,,17.4,9.12,4.0,0.0,2320.07,11210.22,1801.0,0.37,0.78,0.37,2.07,-0.01,1.91,0.96,0.0,0.105,0.0,0.009000000000000001,ASU,P4,KA32,7.92,,,,50967.91,9.38,136.19,33.46,,ASU,2015-05-27,27.52,23.99,296.35,3.19,214.93,0.0,MAY052015P4
MAY052015,37.47,10.31,8.03,MAY052015,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,21.67,2015-05-27,"NO3, 3x, 0.214",5.0,4.0,512.5,0.42166666700000005,216.10416669999998,23.75,1.15,8.6,,17.1,6.52,9.4,-0.07,-14.81,-199.6,1802.0,0.46,6.86,0.42,3.62,7.16,1.95,0.72,0.0,0.096,0.0,0.005,ASU,P5,KA32,7.93,23.18,30.0,16.8,53241.87,8.37,122.62,35.14,,ASU,2015-05-27,27.52,23.99,296.35,3.19,214.93,0.0,MAY052015P5
