Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
,,,,,,,,,,,,,7,9,1053.7,0.345555556,364.1118889,34.67,25.7,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684,0.35,0.54,0.35,0.56,2.51,0.61,1.8,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685,NA,NA,1.29,1.69,NA,4.37,0.26,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,1686,0.2,2.43,0.19,3.07,6.13,0.56,0.21,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,62.5,1.13,NA,NA,NA,NA,NA,1687,0.19,2.02,0.17,2.14,7.2,0.54,0,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,1688,0.19,2.1,0.17,5.52,9.04,0.54,0.21,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,1689,0.16,0.86,0.15,2.03,5.63,0.45,0.44,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,1690,0.2,1.08,0.19,0.95,5.57,0.57,0,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,8.67,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,1691,0.2,0.72,0.19,0.98,6.49,0.57,0.2,NA,NA
,,,,,,,,,,,,,2,3,528.9,0.171666667,90.7945,15.67,25.4,NA,8.7,0.3,16.9,54,NA,NA,NA,NA,NA,NA,1692,0.18,0.33,0.17,1.68,6.54,0.55,0.21,0.1,NA
,,,,,,,,,,,,,2,3,289.05,0.228247822,65.97503285,15.67,25.3,NA,7.71,0.4,15.5,79,NA,NA,NA,NA,NA,NA,1693,0.24,2.65,0.23,0.32,4.13,0.72,0.16,0.1,NA
,,,,,,,,,,,,,2,3,528.9,0.181290323,95.88445161,15.67,25.4,NA,7.86,0.4,15.4,62,NA,NA,NA,NA,NA,NA,1694,0.19,1.07,0.18,1.23,4.07,0.59,0.2,0.35,NA
,,,,,,,,,,,,,2,3,297.25,0.206594982,61.41035842,15.67,25.5,NA,7.86,0.5,17.1,52.5,1.35,NA,NA,NA,NA,NA,1695,0.22,1.56,0.21,0.06,5.49,0.67,0.17,1.45,NA
,,,,,,,,,,,,,2,3,528.9,0.180185185,95.29994444,15.67,25.4,NA,7.97,0.4,15.2,62,NA,NA,NA,NA,NA,NA,1696,0.19,1.94,0.18,0.18,4.81,0.58,0.35,0.2,NA
,,,,,,,,,,,,,2,3,293.15,0.24234127,71.04234325,15.67,25.4,NA,7.95,0.4,14,69,NA,NA,NA,NA,NA,NA,1697,0.25,0.88,0.24,0.25,4.58,0.78,0.15,1,NA
,,,,,,,,,,,,,2,5,512.5,0.171919192,88.10858586,22.67,25,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,1698,0.19,3.07,0.17,2.1,9.69,0.53,0.44,NA,NA
,,,,,,,,,,,,,2,5,276.75,0.21119883,58.44927632,22.67,25,NA,7.59,0.4,18.9,11.4,NA,NA,NA,NA,NA,NA,1699,0.22,2.53,0.21,3.68,6.11,0.65,0.18,1.93,NA
,,,,,,,,,,,,,2,5,512.5,0.167101968,85.6397585,22.67,25,NA,7.85,0.3,19,46,NA,NA,NA,NA,NA,NA,1700,0.18,1.7,0.17,2.88,6.03,0.54,0.21,NA,NA
,,,,,,,,,,,,,2,5,276.75,0.230306536,63.73733372,22.67,25,NA,7.87,0.6,19.7,24,NA,NA,NA,NA,NA,NA,1701,0.25,0.35,0.23,0.68,6.54,0.7,0,NA,NA
,,,,,,,,,,,,,2,5,512.5,0.149122199,76.42512705,22.67,25,NA,7.93,0.4,18.8,24.5,NA,NA,NA,NA,NA,NA,1702,0.16,0.7,0.15,0.51,6.71,0.46,0.25,0.138,NA
,,,,,,,,,,,,,2,5,276.75,0.289910361,80.23269231,22.67,25,NA,7.94,0.4,17.3,NA,NA,NA,NA,NA,NA,NA,1703,0.31,0.93,0.29,0.1,5.21,0.95,0.18,NA,NA
,,,,,,,,,,,,,2,8,1025,0.119684211,122.6763158,29.67,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,0.13,7.08,0.12,1.3,8.64,0.17,1.81,NA,NA
,,,,,,,,,,,,,2,2,1025,0.099886621,102.3837868,29.67,25,NA,7.92,0.4,21.9,NA,NA,NA,NA,NA,NA,NA,1705,0.11,3.14,0.1,2.22,5.95,0.12,4.08,NA,NA
,,,,,,,,,,,,,29.66666667,1,1025,0.113293574,116.1259134,29.67,25,NA,7.98,0.4,21.3,NA,NA,NA,NA,NA,NA,NA,1706,0.12,2.4,0.11,2.33,7.23,0.15,2.05,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1707,1.58,0.46,1.55,0,2.1,5.35,0.22,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,7.8,NA,NA,103,NA,NA,NA,NA,NA,NA,1708,0.13,2.67,0.12,1.58,8.47,0.27,0.43,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,7.58,0.4,18.6,28,NA,NA,NA,NA,NA,NA,1709,0.2,2,0.19,0.22,5.83,0.58,0,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,8,0.4,19.2,25.8,NA,NA,NA,NA,NA,NA,1710,0.23,1.48,0.21,0.12,6.37,0.62,0.37,0.191,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,7.95,0.4,19.2,31.3,NA,NA,NA,NA,NA,NA,1711,0.22,1.83,0.2,1.84,6.57,0.6,0.39,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,7.88,0.4,18.5,33.5,NA,NA,NA,NA,NA,NA,1712,0.22,0.85,0.21,0.28,5.81,0.63,0.32,0.011,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,4.65,25,NA,7.99,0.4,16.8,30.7,NA,NA,NA,NA,NA,NA,1713,0.24,1.78,0.22,0.76,5.81,0.63,0.32,0.07,NA
,,,,,,,,,,,,,2,3,1152.1,0.2125,244.82125,46.65,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714,0.22,1.63,0.21,0,3.76,NA,NA,NA,NA
,,,,,,,,,,,,,2,3,1148,0.229464286,263.425,46.65,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715,0.25,1.68,0.23,0.67,6.42,NA,NA,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,37.63,2.87,NA,NA,NA,NA,NA,1716,1.99,2.53,2.01,0.58,-0.7,8.27,0.14,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,24.75,0.37,9.03,33.2,4.4,51.83,3.88,NA,NA,NA,NA,NA,1717,0.12,2.7,0.11,1.7,8.49,0.47,0.67,0.677,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,25,NA,8.15,32.7,4.2,56.9,1.27,NA,NA,NA,NA,NA,1718,0.14,4,0.13,0.97,5.43,0.48,2.42,0.02,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,24.5,0.37,8.87,33.1,4.3,55.6,4.41,NA,NA,NA,NA,NA,1719,0.13,2.99,0.13,0,5.85,0.48,0.26,0.056,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,24.75,NA,8.94,33.3,4.4,57.7,1.56,NA,NA,NA,NA,NA,1720,0.15,2.26,0.13,1.7,12.78,0.48,0.94,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,24.75,NA,8.36,32.7,4.6,55.63,2.79,NA,NA,NA,NA,NA,1721,0.15,0.96,0.14,1,4.16,0.5,0.38,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.68,24.75,NA,8.31,32.2,4.1,55.27,1.63,NA,NA,NA,NA,NA,1722,0.12,7.97,0.12,8.95,4.47,0.49,1.15,0.24,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,54.6,2.95,NA,NA,NA,NA,NA,1723,0.16,1.01,0.15,0.64,9.42,0.55,0.86,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,51.73,1.74,NA,NA,NA,NA,NA,1724,0.17,0.58,0.15,0,7.07,0.58,0.57,0.258,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,52.6,7.34,NA,NA,NA,NA,NA,1725,0.17,2.94,0.16,1.64,8.46,0.57,1.07,0.1,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,57.5,2.87,NA,NA,NA,NA,NA,1726,0.17,1.47,0.15,1.26,11.57,0.55,0.64,0.01,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,56,5.41,NA,NA,NA,NA,NA,1727,0.18,0.55,0.16,0.59,7.28,0.57,0.27,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,55.17,0.21,NA,NA,NA,NA,NA,1728,0.17,2.4,0.16,1.6,8.9,0.58,0.48,0.003,NA
,,,,,,,,,,,,,14.67708333,1,768.75,0.189166667,145.421875,14.68,24.75,0.38,8.78,32.8,4.8,46.67,1.8,NA,NA,NA,NA,NA,1729,0.19,0.75,0.19,1.53,2.16,0.72,0.7,0.586,NA
,,,,,,,,,,,,,14.67708333,1,512.5,0.205833333,105.4895833,14.68,25,NA,8.24,31.9,4.8,49.63,1.74,NA,NA,NA,NA,NA,1730,0.22,1.15,0.21,0.7,5.36,0.77,0.6,0.307,NA
,,,,,,,,,,,,,14.67708333,1,768.75,0.215,165.28125,14.68,25,NA,8.56,32,4.8,44.8,11.05,NA,NA,NA,NA,NA,1731,0.24,1.82,0.22,0,9.45,0.78,1.18,0.35,NA
,,,,,,,,,,,,,14.67708333,1,512.5,0.2025,103.78125,14.68,25,NA,8.85,32.3,4.8,48.9,8,NA,NA,NA,NA,NA,1732,0.22,1.3,0.2,0,8.64,0.76,0.92,0.194,NA
,,,,,,,,,,,,,14.67708333,1,768.75,0.210833333,162.078125,14.68,24.75,0.38,8.7,32.3,4.8,47.07,10.44,NA,NA,NA,NA,NA,1733,0.23,2.91,0.21,3.42,7.33,0.78,0.39,0.278,NA
,,,,,,,,,,,,,14.67708333,1,512.5,0.204166667,104.6354167,14.68,25,NA,8.65,31.5,4.9,48.67,0.31,NA,NA,NA,NA,NA,1734,0.22,2.88,0.2,1.87,6.47,0.77,0.69,0.145,NA
,,,,,,,,,,,,,2,2,533,0.123555556,65.85511111,16.68,25.5,NA,8.21,34.1,0,39.97,0.14,NA,NA,NA,NA,NA,1735,0.13,6.11,0.12,1.65,5.59,0.42,0.41,0.063,NA
,,,,,,,,,,,,,2,2,512.5,0.11125,57.015625,16.68,25,0.15,9.17,33.5,0,41.27,0.85,NA,NA,NA,NA,NA,1736,0.12,1.21,0.11,0,6.63,0.42,0.6,0.02,NA
,,,,,,,,,,,,,2,2,522.75,0.11,57.5025,16.68,25.25,NA,8.89,32.7,0,39.83,0.52,NA,NA,NA,NA,NA,1737,0.12,3.09,0.11,1.97,5.67,0.42,0.14,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,17.02,25,NA,8.58,31.1,8.2,NA,NA,NA,NA,NA,NA,NA,1738,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,19.68,24.5,0.19,9.06,31.2,4.5,45.23,0.84,NA,NA,NA,NA,NA,1739,0.08,2.27,0.07,1.98,8.73,0.27,0.37,0.007,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,19.68,24.75,0.09,8.73,32.7,4.4,47.4,0,NA,NA,NA,NA,NA,1740,0.09,4.76,0.08,6.5,11.95,0.3,1.26,NA,NA
,,,,,,,,,,,,,7,2,512.5,0.106666667,54.66666667,21.68,24.75,0.38,8.97,31.1,6.7,38.7,6.68,NA,NA,NA,NA,NA,1741,0.11,0.84,0.11,1.56,6.34,0.35,0.33,0.163,NA
,,,,,,,,,,,,,5,3,512.5,0.108888889,55.80555556,21.68,24.5,0.38,8.48,31.5,6.6,28.87,7.8,NA,NA,NA,NA,NA,1742,0.11,3.08,0.11,4.92,3.48,0.36,1.13,0.26,NA
,,,,,,,,,,,,,7,2,512.5,0.116666667,59.79166667,21.68,24.75,NA,8.53,32,6.6,38.4,5.2,NA,NA,NA,NA,NA,1743,0.13,2.63,0.12,1.43,7.86,0.38,0.15,0.225,NA
,,,,,,,,,,,,,5,3,512.5,0.105,53.8125,21.68,24.75,0.38,8.71,31.2,6.7,28.1,11.89,NA,NA,NA,NA,NA,1744,0.11,2.55,0.1,3.17,7.36,0.35,1.47,0.297,NA
,,,,,,,,,,,,,7,2,512.5,0.118888889,60.93055556,21.68,24.75,NA,8.22,31.8,6.6,37.63,12.59,NA,NA,NA,NA,NA,1745,0.13,3.82,0.12,3.53,5.71,0.38,1.38,0.229,NA
,,,,,,,,,,,,,21.67708333,1,512.5,0.106666667,54.66666667,21.68,24.5,0.76,8.47,33.9,6.7,26.93,17.1,NA,NA,NA,NA,NA,1746,0.11,2.26,0.11,1.56,5.4,0.37,1.75,0.226,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,23.68,24.75,NA,8.18,29.4,7.7,29.2,21.67,NA,NA,NA,NA,NA,1747,0.09,4.03,0.08,0,3.12,0.29,0.59,0.082,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,23.68,24.75,NA,8.95,29.7,8.1,33.23,1.06,NA,NA,NA,NA,NA,1748,0.09,8.65,0.08,4,5.41,0.29,0.72,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,23.68,24.75,NA,8.47,30.7,8.2,31.43,7.4,NA,NA,NA,NA,NA,1749,0.09,1.1,0.08,3.16,8.22,0.29,1.37,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,27.02,25,NA,8.57,27.6,18.6,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,27.02,25,NA,8.85,28.3,18.6,NA,NA,NA,NA,NA,NA,NA,1751,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,27.02,25,NA,8.64,26.1,18.7,NA,NA,NA,NA,NA,NA,NA,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,25,0.77,7.33,29.4,7.1,29.67,0.19,NA,NA,NA,NA,NA,1753,NA,NA,NA,NA,NA,0.72,1,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,25,0.77,7.78,27.5,7,23.83,0.24,NA,NA,NA,NA,NA,1754,0.18,2.32,0.17,1.48,4.56,0.76,1.3,0.112,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,25,0.77,8.63,30.3,6.9,30.9,0,NA,NA,NA,NA,NA,1755,0.19,0.88,0.18,0.92,4.39,0.76,1.25,0.062,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,25,0.77,9.21,27.8,6.9,25.13,0.61,NA,NA,NA,NA,NA,1756,0.2,0.98,0.19,0.89,4.54,0.73,0.27,0.069,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,24.75,0.77,8.47,30.2,7.1,30.1,0.33,NA,NA,NA,NA,NA,1757,0.2,1.47,0.19,0.89,5.08,0.74,0.31,0.07,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,28.68,25,0.38,8.5,29.4,7.1,25.37,0.6,NA,NA,NA,NA,NA,1758,0.21,2.72,0.2,0.85,6.64,0.71,1.28,0.047,NA
,,,,,,,,,,,,,9,3,768.75,0.217142857,166.9285714,30.68,24.5,0.75,8.14,30.9,6.9,24.8,0.7,NA,NA,NA,NA,NA,1759,0.23,1.85,0.22,1.74,6.17,0.88,0.73,NA,NA
,,,,,,,,,,,,,9,4,512.5,0.217142857,111.2857143,30.68,24.75,0.37,8.64,28.9,6.9,18.73,0.31,NA,NA,NA,NA,NA,1760,0.23,1.56,0.22,0.66,5.97,0.9,1,0.102,NA
,,,,,,,,,,,,,9,3,768.75,0.215714286,165.8303571,30.68,24.75,0.37,8.97,31.8,7.5,25.57,0.23,NA,NA,NA,NA,NA,1761,0.24,1.53,0.22,1.32,8.3,0.88,0.48,0.133,NA
,,,,,,,,,,,,,9,4,512.5,0.211428571,108.3571429,30.68,24.75,0.37,9.03,28.8,7.3,20.07,1.15,NA,NA,NA,NA,NA,1762,0.23,0.36,0.21,0,7.11,0.9,1.02,0.253,NA
,,,,,,,,,,,,,9,3,768.75,0.224761905,172.7857143,30.68,24.5,0.75,8.14,31,7.3,25,0.4,NA,NA,NA,NA,NA,1763,0.24,0.68,0.22,0.73,6.72,0.98,0.74,0.17,NA
,,,,,,,,,,,,,9,2,512.5,0.218095238,111.7738095,30.68,24.5,0.75,8.23,29.5,7.5,13.38,85.73,NA,NA,NA,NA,NA,1764,0.23,8.31,0.22,7.56,6.49,0.88,1.05,0.6,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,24.5,0.78,8.67,29.4,7.1,NA,NA,NA,NA,NA,NA,NA,1765,NA,NA,NA,NA,NA,0.18,2.21,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,25,NA,8.05,30.8,7.1,NA,NA,NA,NA,NA,NA,NA,1766,NA,NA,NA,NA,NA,0.46,0.58,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,24.5,0.78,9.04,29.9,7,NA,NA,NA,NA,NA,NA,NA,1767,NA,NA,NA,NA,NA,0.17,2.06,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,25,NA,9.15,30.7,7.2,NA,NA,NA,NA,NA,NA,NA,1768,NA,NA,NA,NA,NA,0.44,0.66,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,24.5,0.78,8.67,30.1,7.2,NA,NA,NA,NA,NA,NA,NA,1769,NA,NA,NA,NA,NA,0.16,1.63,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,36.67,24.5,0.78,8.86,28.6,8.1,NA,NA,NA,NA,NA,NA,NA,1770,NA,NA,NA,NA,NA,0.48,0.73,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,37.69,25,NA,8.25,31.6,6.6,52.57,3.08,NA,NA,NA,NA,NA,1771,0.05,1.27,0.05,0,7.59,0.21,2.76,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,37.69,24.88,NA,8.62,30.5,4.2,51.87,1.56,NA,NA,NA,NA,NA,1772,0.05,1.44,0.04,26.84,22.74,0.2,1.78,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,37.69,24.75,0.37,8.66,31.6,4.2,52.27,1.59,NA,NA,NA,NA,NA,1773,0.05,2.17,0.05,2.05,6.61,0.19,2.44,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,40.69,24.5,0.19,8.4,31.1,10.3,47.53,1.06,NA,NA,NA,NA,NA,1774,NA,NA,NA,NA,NA,0.35,1.04,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,40.69,24.5,0.19,8.85,30.6,8.5,49.77,1.29,NA,NA,NA,NA,NA,1775,NA,NA,NA,NA,NA,0.32,1.5,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,40.69,24.5,0.1,8.42,31.1,8.1,46.93,1.6,NA,NA,NA,NA,NA,1776,NA,NA,NA,NA,NA,0.31,0.5,NA,NA
,,,,,,,,,,,,,6.979166667,5,1025,0.1250912,128.21848,42.7,25,NA,8.06,27.1,10.9,39.3,3.61,NA,NA,NA,NA,NA,1777,NA,NA,NA,NA,NA,0.5,0.7,NA,NA
,,,,,,,,,,,,,5.010416667,7,1025,0.151656267,155.4476733,42.7,25,NA,8.33,28.9,10.8,24.63,2.7,NA,NA,NA,NA,NA,1778,NA,NA,NA,NA,NA,0.6,2.14,NA,NA
,,,,,,,,,,,,,6.979166667,5,1025,0.116348267,119.2569733,42.7,25,NA,8.84,26.5,10.8,40.57,2.84,NA,NA,NA,NA,NA,1779,NA,NA,NA,NA,NA,0.46,0.98,NA,NA
,,,,,,,,,,,,,5.010416667,7,1025,0.143417733,147.0031767,42.7,25,NA,8.85,28,10.9,26.23,2.91,NA,NA,NA,NA,NA,1780,NA,NA,NA,NA,NA,0.57,1.13,NA,NA
,,,,,,,,,,,,,6.979166667,5,1025,0.114835067,117.7059433,42.7,25,NA,8.75,27.5,10.8,38.6,0.93,NA,NA,NA,NA,NA,1781,NA,NA,NA,NA,NA,0.46,2.55,NA,NA
,,,,,,,,,,,,,5.010416667,5,1025,0.157036533,160.9624467,42.7,25,NA,8.62,27.6,11,27.6,0.96,NA,NA,NA,NA,NA,1782,NA,NA,NA,NA,NA,0.62,0.98,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,129,0,NA,NA,0.01,0.08,28497.79,1783,2.5,6.97,2.52,7.57,-0.78,9.75,1.12,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.55,0.32,5.48,0.82,NA,NA,NA,1784,1.39,4.64,1.45,1.59,-4.9,5.88,0.57,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.55,0.32,5.48,0.82,NA,NA,NA,1784,1.39,4.64,1.45,1.59,-4.9,5.88,0.57,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.09,54.77,7.58,1.06,0.69,0.47,24.63,1785,1.23,4.1,1.21,4.78,1.53,4.36,1.72,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.09,54.77,7.58,1.06,0.69,0.47,24.63,1785,1.23,4.1,1.21,4.78,1.53,4.36,1.72,NA,NA
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,24.5,0.75,8.28,NA,15.3,1.66,4.82,17.43,3.82,3.76,3.73,11.23,1786,0.42,1.57,0.38,1.75,10.64,1.42,0.49,NA,0.016
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,23.75,1.49,7.6,NA,15.6,1.61,3.29,49.23,9.86,3.43,3.36,32.82,1787,0.42,3.03,0.4,1.64,4.89,1.51,1.2,NA,0.015
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,23.5,1.49,8.35,NA,15.5,1.59,3.27,37.9,4.36,5.05,5.85,17.33,1788,0.42,2.38,0.38,0.66,10.96,1.39,1.09,NA,0.012
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,23.5,1.49,8.47,NA,15.6,63.03,14.19,-1.06,0,4.7,5.23,29.22,1789,0.4,1.31,0.35,1.49,12.33,1.28,0.82,NA,0.017
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,23.5,1.49,8.26,NA,15.3,63.3,5.34,-1.12,-1.37,4.33,5.92,31.8,1790,0.4,3.12,0.36,0.7,11.21,1.33,1.49,NA,0.02
,,,,,,,,,,,,,NA,NA,NA,NA,NA,7.67,23.5,1.12,7.02,NA,15.7,77.33,8.47,21.77,1.86,4.88,8.31,45,1791,0.42,2.45,0.37,1.35,12.75,1.41,0.98,NA,0.015
,,,,,,,,,,,,,12.6875,1,533,0.517777778,275.9755556,12.69,25.5,NA,8.25,NA,16.7,0.68,2,32.87,9.6,6.9,5.36,10.76,1792,0.54,1.84,0.52,2.68,4.71,2.27,0.94,0,0.034
,,,,,,,,,,,,,12.6875,1,543.25,0.551111111,299.3911111,12.69,25.75,NA,8.12,NA,16.6,1.25,0.8,12.6,6.3,1.04,7.45,29.62,1793,0.59,2.8,0.55,0.35,6.2,2.36,0.99,NA,0.02
,,,,,,,,,,,,,12.6875,1,533,0.527777778,281.3055556,12.69,25.5,NA,8.3,NA,16.6,1.22,8.87,23.87,25.38,3.74,5.08,14.85,1794,0.56,2.5,0.53,1.46,4.98,2.35,0.49,0.001,0.019
,,,,,,,,,,,,,12.6875,1,512.5,0.508888889,260.8055556,12.69,24.75,0.09,8.53,NA,16.7,24.53,1.65,-0.07,-86.58,-0.03,-52.4,-1803.77,1795,0.53,1.31,0.51,0.38,3.57,2.23,0.62,0.102,0.013
,,,,,,,,,,,,,12.6875,1,512.5,0.526666667,269.9166667,12.69,25,NA,8.47,NA,16.6,23.83,2.79,-0.12,-13.52,-0.05,-11.2,-1081.2,1796,0.56,1.93,0.53,1.67,5.19,2.33,1.03,0.091,0.011
,,,,,,,,,,,,,12.6875,1,512.5,0.564444444,289.2777778,12.69,25,NA,8.19,NA,16.7,71.47,5.01,6.67,25.78,0.13,3.42,1291.17,1797,0.59,1.42,0.56,0.34,4.68,2.55,1.38,NA,0.006
,,,,,,,,,,,,,5,4,512.5,0.426666667,218.6666667,21.67,24.75,NA,8.63,NA,17.2,0.18,1.19,0.28,52.33,0.04,28.07,24.72,1798,0.42,3.45,0.43,6.45,-2.01,1.72,1.42,0.008,0.005
,,,,,,,,,,,,,5,4,512.5,0.415,212.6875,21.67,24.25,0.77,8.69,NA,18.3,0.17,3.63,0.42,50.82,0.01,32.08,94.02,1799,0.4,5.06,0.42,4.34,-5.09,1.65,0.7,0.008,0.006
,,,,,,,,,,,,,5,4,512.5,0.42,215.25,21.67,24,1.15,8.46,NA,17.4,0.17,6.55,0.53,31.35,-0.08,-18.05,-19,1800,0.42,0.68,0.42,1.19,0.78,1.66,0.64,0.01,0.007
,,,,,,,,,,,,,5,4,512.5,0.368333333,188.7708333,21.67,23.5,1.54,8.64,NA,17.4,9.12,4,-0.01,-55.33,0,2320.07,11210.22,1801,0.37,0.78,0.37,2.07,-0.01,1.91,0.96,0.105,0.009
,,,,,,,,,,,,,5,4,512.5,0.421666667,216.1041667,21.67,23.75,1.15,8.6,NA,17.1,6.52,9.4,0.01,195.54,-0.07,-14.81,-199.6,1802,0.46,6.86,0.42,3.62,7.16,1.95,0.72,0.096,0.005
,,,,,,,,,,,,,5,4,512.5,0.42,215.25,21.67,24,0.77,7.34,NA,18.1,7.68,8.87,-0.07,-49.32,-0.1,-11.26,-169.75,1803,0.42,1.18,0.42,2.38,1.18,1.9,0.44,0.131,0.008
