Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
1763,ASU_SPW15_01162015,1/16/2015 7:30,41.15,15.11,5.96,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,30.68,P7,NA,NA,NA,NA,NA,8.94,24.4,0.2,7.86,1.3,12.2,44.05,1.61,NA,NA,1.65,0.02,18.52,1352,0.27,1.35,0.25,1.8,7.44,1.26,0.09,0.085,0.004
1764,ASU_SPW16_01162015,1/16/2015 7:30,40.98,13.88,8.87,DEC162014,ASU,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,30.68,P8,NA,NA,NA,NA,NA,8.94,24.4,0.2,7.86,1.3,12.2,44.05,1.61,NA,NA,1.65,0.02,18.52,1352,0.27,1.35,0.25,1.8,7.44,1.26,0.09,0.085,0.004
1765,ASU_SPW11_01222015,1/22/2015 7:15,37.87,14.31,7.09,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,P3,4.048611111,NA,NA,NA,NA,36.93,25,0.94,8,0.8,9.3,17.79,2.77,NA,NA,1.71,0.03,7.2,1353,0.19,32.25,0.2,0.95,NA,0.22,76.82,0.118,0.014
1766,ASU_SPW12_01222015,1/22/2015 7:15,37.07,14.91,7.57,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,P4,4.048611111,NA,NA,NA,NA,36.93,24.9,0.85,7.95,0.8,9.1,17.37,0.57,NA,NA,1.71,0.08,7.01,1354,0.24,4.02,0.21,3.88,10.56,0.28,2.52,0.092,0.012
1767,ASU_SPW13_01222015,1/22/2015 7:15,40.2,15.01,6,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,P5,4.048611111,NA,NA,NA,NA,36.93,25,0.47,7.44,0.8,8.9,18.52,1.45,NA,NA,2.11,0.03,6.08,1355,0.24,2.06,0.22,1.94,10.46,0.25,19.48,0.08,0.009
1768,ASU_SPW14_01222015,1/22/2015 7:15,40.52,15.51,6.19,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,P6,2.0625,NA,NA,NA,NA,36.93,24.7,NA,7.7,0.8,8.9,34.05,1.42,NA,NA,0.44,0.07,53.14,1356,0.28,2.9,0.25,2.91,8.77,0.13,22.02,0.122,0.033
1769,ASU_SPW15_01222015,1/22/2015 7:15,41.84,14,5.91,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,36.67,P7,2.0625,NA,NA,NA,NA,36.93,24.7,NA,8.25,0.8,9.2,17.79,1.07,NA,NA,1.51,0,8.17,1357,0.21,1.11,0.19,0.88,10.24,0.13,3,0.165,0.068
1770,ASU_SPW16_01222015,1/22/2015 7:15,36.93,14.81,3.36,DEC162014,ASU,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,36.67,P8,2.0625,NA,NA,NA,NA,36.93,24.7,NA,8.14,0.8,9.3,21.56,0.97,NA,NA,1.57,0.01,9.52,1358,0.19,6.17,0.17,6.29,10.03,0.12,5.65,0.281,0.217
1771,ASU_SPW12_01232015,1/23/2015 7:44,28.95,12.09,3.14,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,P3,2.065972222,NA,NA,NA,NA,43.94,24.7,NA,8.88,0.8,9.9,18.83,0.64,NA,NA,0.36,0.02,35.87,1359,0.22,1.32,0.2,1.56,9.63,NA,NA,0.122,0.03
1772,ASU_SPW14_01232015,1/23/2015 7:44,NA,5.61,1.5,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,P5,2.065972222,NA,NA,NA,NA,43.94,24.8,NA,9.02,0.8,9.8,18.52,1.98,NA,NA,0.33,0.06,39.24,1360,0.17,2.97,0.16,3.39,8.82,NA,NA,0.184,0.051
1773,ASU_SPW16_01232015,1/23/2015 7:44,NA,11.1,3.48,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,37.69,P7,2.065972222,NA,NA,NA,NA,43.94,24.8,NA,8.89,0.8,9.8,18.36,1.16,NA,NA,0.53,0.08,23.97,1361,0.21,0.84,0.19,2.05,8.58,NA,NA,0.118,0.03
1774,ASU_SPW12_01262015,1/26/2015 7:44,NA,14.92,3.1,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,P3,2.065972222,NA,NA,NA,NA,43.94,24.4,0.38,8.9,0.8,9.8,23.7,2.71,NA,NA,0.45,0.03,36.71,1362,0.17,7.36,0.15,8.35,12.3,NA,NA,0.133,0.039
1775,ASU_SPW14_01262015,1/26/2015 7:44,NA,15.4,6.29,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,P5,2.065972222,NA,NA,NA,NA,43.94,24.5,0.1,9.38,0.8,9.9,22.01,1.69,NA,NA,0.23,0.05,65.28,1363,0.15,1.3,0.14,2.08,8.94,NA,NA,0.121,0.038
1776,ASU_SPW16_01262015,1/26/2015 7:44,NA,13.9,4.66,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,40.69,P7,2.065972222,NA,NA,NA,NA,43.94,24.5,NA,9.25,0.7,9.8,22.74,2.83,NA,NA,0.32,0.12,49.7,1364,0.16,0.46,0.14,0.72,12.84,NA,NA,0.127,0.041
1777,ASU_SPW11_01282015,1/28/2015 8:00,38.7,15.41,3.47,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,P3,2.059027778,NA,NA,NA,NA,50.93,24.6,0.1,7.64,0.8,12.1,19.51,0.57,NA,NA,2.13,0.02,6.35,1365,0.23,0.7,0.21,1.2,9.66,NA,NA,0.115,0.016
1778,ASU_SPW12_01282015,1/28/2015 8:00,39.46,14.53,4.42,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,P4,2.059027778,NA,NA,NA,NA,50.93,24.5,NA,7.82,0.8,11.9,18.53,0.48,NA,NA,1.93,0.01,6.66,1366,0.25,5.4,0.22,3.85,12.48,NA,NA,0.11,0.017
1779,ASU_SPW13_01282015,1/28/2015 8:00,32.85,14.95,3.08,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,P5,2.059027778,NA,NA,NA,NA,50.93,24.7,NA,7.65,0.8,12,19.08,0.82,NA,NA,1.98,0.02,6.66,1367,0.25,1.82,0.22,1.26,12.39,NA,NA,0.106,0.016
1780,ASU_SPW14_01282015,1/28/2015 8:00,40.45,14.57,3.93,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,P6,2.059027778,NA,NA,NA,NA,50.93,24.7,NA,7.46,0.7,12.1,18.14,1.54,NA,NA,1.79,0.04,7.03,1368,0.18,3.36,0.17,4.21,9.39,NA,NA,0.151,0.022
1781,ASU_SPW15_01282015,1/28/2015 8:00,42.83,14.95,8.08,DEC162014,ASU,KA32,KA32_12032014_CRW,KA32_12162014_SPW,42.7,P7,2.059027778,NA,NA,NA,NA,50.93,24.8,NA,8.1,0.7,12.1,20.06,0.53,NA,NA,1.82,0.04,7.63,1369,0.17,9.65,0.15,9.92,12.06,NA,NA,0.232,0.027
1782,ASU_SPW16_01282015,1/28/2015 8:00,45.26,14.75,7.01,DEC162014,ASU,KA32,KA32_12162014_SPW12_14,KA32_01022015_SPW,42.7,P8,2.059027778,NA,NA,NA,NA,50.93,24.8,NA,8.07,0.8,12,20.8,0.91,NA,NA,2.19,0.02,6.56,1370,0.2,4.57,0.17,5.19,13.17,NA,NA,0.124,0.019
1786,ASU_SPW9_05132015,5/13/2015 7:30,44.29,11.92,4.35,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,P1,16,8,1025,0.294358974,301.7179487,40.89,24.25,NA,7.8,34.8,20.8,20.89,0.13,NA,NA,1.79,0.01,25.84,1373,0.3,0.9,0.29,1.58,1.57,0.83,4.07,0.591,0.067
1787,ASU_SPW10_05132015,5/13/2015 7:30,45.8,10.47,2.93,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,P2,40.88541667,1,1025,0.168111111,172.3138889,40.89,24.5,NA,7.8,35.4,20.7,37.52,0.75,NA,NA,4.34,0.01,19.13,1374,0.17,2.5,0.17,1.71,0.17,0.35,1.27,0.159,NA
1788,ASU_SPW12_05132015,5/13/2015 7:30,47.33,10.78,8.03,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,7.67,P3,9,3,1025,0.149814815,153.5601852,40.89,24.5,NA,7.8,35.3,20.7,47.32,0.59,NA,NA,5.64,0,18.59,1375,0.16,4.91,0.15,0.54,3.2,0.25,0.93,NA,NA
1789,ASU_SPW17_05132015,5/13/2015 7:30,43.45,10.73,9.18,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,P4,9,3,1025,0.309102564,316.8301282,40.89,24.25,0.25,7.9,35.7,20.7,36.49,0.44,NA,NA,3.47,0,23.3,1376,0.32,1.52,0.31,1.57,3.83,0.83,0.32,0.134,0.02
1790,ASU_SPW18_05132015,5/13/2015 7:30,43.41,12.5,5.38,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,P5,NA,NA,NA,NA,NA,5.67,27,0.36,7.2,NA,10.3,43.6,5.86,NA,NA,3.36,0.03,28.73,1377,0.19,1.99,0.19,1.3,-0.47,0.61,1.77,0.11,0.01
1791,ASU_SPW19_05132015,5/13/2015 7:30,49.28,10.88,8.52,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,7.67,P6,NA,NA,NA,NA,NA,5.67,26.75,0.72,6.72,NA,10.2,40.33,10.97,NA,NA,3.25,0,27.45,1378,0.2,0.73,0.19,0.76,2.96,0.6,0.52,0.146,0.009
1792,ASU_SPW9_05182015,5/18/2015 8:00,46.98,10.96,20.11,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,P1,NA,NA,NA,NA,NA,5.67,27,0.36,8.06,NA,10.2,36.27,1.66,NA,NA,3.27,0,24.53,1379,0.19,1.51,0.19,0.78,3.03,0.59,0.26,0.22,0.008
1793,ASU_SPW10_05182015,5/18/2015 8:00,39.89,12.2,8.56,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,P2,NA,NA,NA,NA,NA,5.67,26.75,0.54,8.17,NA,10.3,32.43,4.14,NA,NA,3.39,0.02,21.18,1380,0.18,1.59,0.18,1.39,0.91,0.56,0.41,0.303,0.008
1794,ASU_SPW12_05182015,5/18/2015 8:00,39.02,12.17,7.61,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,12.69,P3,NA,NA,NA,NA,NA,5.67,26.75,0.54,7.62,NA,10.7,33.87,24.21,NA,NA,3.23,0.01,23.19,1381,0.18,8.06,0.18,7.42,3.63,0.59,1.88,0.295,0.012
1795,ASU_SPW17_05182015,5/18/2015 8:00,37.36,12.12,9.01,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,P4,NA,NA,NA,NA,NA,5.67,26.75,0.36,7.59,NA,10.3,39.93,1.26,NA,NA,3.07,0,28.8,1382,0.19,2.8,0.18,0.79,2.2,0.58,0.46,0.101,0.01
1796,ASU_SPW18_05182015,5/18/2015 8:00,35.93,12.05,9.01,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,P5,NA,NA,NA,NA,NA,10.66,25,0.38,7.4,NA,10.7,50.7,0.2,NA,NA,1.79,0.03,62.72,1383,0.34,1.52,0.33,1.01,1.64,1.25,1.2,0.051,0.013
1797,ASU_SPW19_05182015,5/18/2015 8:00,40.94,11.41,8.57,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,12.69,P6,NA,NA,NA,NA,NA,10.66,24.75,0.47,6.8,NA,10.7,51.73,1.4,NA,NA,1.81,0.03,63.17,1384,0.34,3.13,0.33,1.52,2.22,1.25,0.62,0.092,0.013
1798,ASU_SPW9_05272015,5/27/2015 7:30,31.81,16.73,7.16,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,P1,NA,NA,NA,NA,NA,10.66,24.75,0.47,7.87,NA,10.7,52.07,1.09,NA,NA,1.99,0.1,58.03,1385,0.33,1.01,0.32,1.8,3.03,1.22,1.38,0.097,0.007
1799,ASU_SPW10_05272015,5/27/2015 7:30,32.95,16.74,9.67,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,P2,NA,NA,NA,NA,NA,10.66,24.75,0.47,8.27,NA,10.9,54.6,1.45,NA,NA,2.23,0.07,54.22,1386,0.31,2.72,0.3,1.9,1.78,1.18,1.14,0.094,0.01
1800,ASU_SPW12_05272015,5/27/2015 7:30,28.39,20.47,10.21,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,21.67,P3,NA,NA,NA,NA,NA,10.66,24.75,0.47,7.67,NA,10.7,53.17,0.22,NA,NA,1.82,0.01,64.68,1387,0.32,1.58,0.31,1.23,3.1,1.21,0.42,0.133,0.014
1801,ASU_SPW17_05272015,5/27/2015 7:30,40.05,10.47,6.16,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,21.67,P4,NA,NA,NA,NA,NA,10.66,24.75,0.42,7.26,NA,11.1,48.8,0.2,NA,NA,1.6,0,67.68,1388,0.33,0.59,0.32,0,3.39,1.22,1.14,0.077,0.011
1802,ASU_SPW18_05272015,5/27/2015 7:30,37.47,10.31,8.03,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,21.67,P5,12.67708333,1,256.25,0.368333333,94.38541667,12.68,24.75,NA,7.25,NA,10.7,48.47,4.01,NA,NA,0.93,0.01,115.03,1389,0.4,3.35,0.37,1.57,6.71,1.51,1.11,0.056,0.022
1803,ASU_SPW19_05272015,5/27/2015 7:30,43.11,12.07,11.45,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,21.67,P6,12.67708333,1,512.5,0.378333333,193.8958333,12.68,24.5,0.36,6.52,NA,10.7,48.87,2.17,NA,NA,1.04,0.01,104.04,1390,0.39,3.9,0.38,2.02,3.36,1.57,1.61,0.057,0.015
1804,ASU_SPW9_06012015,6/1/2015 7:44,41.97,13.74,10.79,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,26.68,P1,12.67708333,1,256.25,0.36,92.25,12.68,24.75,0.36,6.98,NA,10.6,49.03,0.82,NA,NA,1.11,0,97.81,1391,0.38,1.99,0.36,1.39,6.06,1.5,1.51,0.076,0.022
1805,ASU_SPW10_06012015,6/1/2015 7:44,24.71,23.69,14.01,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,26.68,P2,12.67708333,1,512.5,0.328333333,168.2708333,12.68,24.75,0.36,8.14,NA,10.7,52,1.39,NA,NA,1.36,0,84.46,1392,0.35,2.19,0.33,1.76,5.69,1.41,1.57,0.087,0.029
1806,ASU_SPW12_06012015,6/1/2015 7:44,27.2,28.23,12.6,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,26.68,P3,12.67708333,1,256.25,0.348333333,89.26041667,12.68,24.5,0.72,7.87,NA,10.7,52.47,4.36,NA,NA,1.05,0.01,110.29,1393,0.36,2.1,0.35,1.66,4.12,1.41,1.46,0.018,0.019
1807,ASU_SPW17_06012015,6/1/2015 7:44,41.66,11.99,13.78,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,26.68,P4,12.67708333,1,512.5,0.363333333,186.2083333,12.68,24.5,0.72,7.66,NA,10.8,44.17,0.35,NA,NA,0.86,0.04,113.81,1394,0.38,3.44,0.36,1.59,5.59,1.48,0.82,0.116,0.018
1808,ASU_SPW18_06012015,6/1/2015 7:44,43.08,12.03,13.41,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,26.68,P5,1.989583333,2,256.25,0.31,79.4375,14.67,24.25,0.74,6.85,NA,9.7,50.13,1.28,NA,NA,3.24,0.05,34.3,1395,0.33,0.59,0.31,3.72,5.43,1.18,0.86,0.147,0.018
1809,ASU_SPW19_06012015,6/1/2015 7:44,42.1,13.28,15.03,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,26.68,P6,1.989583333,2,512.5,0.22,112.75,14.67,24.25,0.37,6.73,NA,9.7,37.4,1.49,NA,NA,2.87,0.07,28.86,1396,0.23,1.45,0.22,3.03,4.32,0.77,0.3,0.276,0.02
1810,ASU_SPW9_06032015,6/3/2015 8:00,36.48,12.81,11.9,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,28.69,P1,1.989583333,2,256.25,0.32,82,14.67,24.5,0.74,7.17,NA,9.7,52.47,0.96,NA,NA,3.38,0.06,34.41,1397,0.33,2.02,0.32,2.76,3.03,1.17,1.15,0.181,0.01
1811,ASU_SPW10_06032015,6/3/2015 8:00,36.88,14.32,9.9,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,28.69,P2,1.989583333,2,512.5,0.213333333,109.3333333,14.67,24.5,0.37,7.82,NA,9.8,40.03,1.42,NA,NA,2.98,0.03,29.78,1398,0.22,1.73,0.21,2.71,4,0.76,1.15,0.134,0.013
1812,ASU_SPW12_06032015,6/3/2015 8:00,35.25,14.8,8.44,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,28.69,P3,1.989583333,2,256.25,0.283333333,72.60416667,14.67,24.5,0.37,7.74,NA,9.7,53.47,2.19,NA,NA,3.32,0.01,35.62,1399,0.3,1.72,0.28,1.18,4.11,1.07,0.65,0.304,0.021
1813,ASU_SPW17_06032015,6/3/2015 8:00,40.63,11.99,15.16,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,28.69,P4,1.989583333,2,512.5,0.221111111,113.3194444,14.67,24.5,0.74,7.66,NA,9.8,34.63,0.73,NA,NA,2.58,0.02,29.69,1400,0.23,2.55,0.22,3.14,2.46,0.77,1.32,0.16,0.016
1814,ASU_SPW18_06032015,6/3/2015 8:00,38.57,12.55,13.07,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,28.69,P5,NA,NA,NA,NA,NA,17.68,24.5,0.14,7.32,NA,11.6,39.8,0.44,NA,NA,2.84,0.02,30.99,1401,0.27,0.72,0.26,0.74,2.48,1.07,1.02,0.267,0.049
1815,ASU_SPW19_06032015,6/3/2015 8:00,37.22,15.49,12.59,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,28.69,P6,NA,NA,NA,NA,NA,17.68,24,0.33,7.97,NA,11.5,22.6,0.44,NA,NA,1.85,0.05,27.1,1402,0.09,1.59,0.09,1.53,-3.68,0.27,1.05,NA,NA
1816,ASU_SPW9_06052015,6/5/2015 7:30,51.33,10.02,8.64,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,30.67,P1,NA,NA,NA,NA,NA,17.68,24,0.33,7.9,NA,11.4,40.37,0.72,NA,NA,2.74,0.01,32.62,1403,0.3,1.1,0.28,3.53,6.6,1.15,0.76,0.169,0.027
1817,ASU_SPW10_06052015,6/5/2015 7:30,53.74,9.7,6.31,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,30.67,P2,NA,NA,NA,NA,NA,17.68,24,0.33,7.76,NA,11.5,19.17,2.17,NA,NA,1.51,0.02,28.11,1404,0.19,1.75,0.18,2.76,2.93,0.66,0.39,0.098,0.012
1818,ASU_SPW12_06052015,6/5/2015 7:30,54.36,10.6,6.31,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,30.67,P3,NA,NA,NA,NA,NA,17.68,24.25,0.23,7.62,NA,11.6,47.97,0.32,NA,NA,4.96,0.01,21.4,1405,0.11,1.68,0.11,4.58,2.89,0.34,1.21,NA,NA
1819,ASU_SPW17_06052015,6/5/2015 7:30,46.03,11.72,8.12,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,30.67,P4,NA,NA,NA,NA,NA,17.68,24,0.33,7.31,NA,11.7,20.47,1.41,NA,NA,2.13,0.04,21.24,1406,0.11,3.46,0.11,1.71,-1.1,0.35,1.21,NA,NA
1820,ASU_SPW18_06052015,6/5/2015 7:30,45.02,12.52,9.38,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,30.67,P5,NA,NA,NA,NA,NA,21.67,24.5,0.72,7.43,NA,8.5,40.03,1.89,NA,NA,3.91,0.03,22.69,1407,0.28,1.36,0.27,1.4,2.67,1.15,0.77,0.407,0.087
1821,ASU_SPW19_06052015,6/5/2015 7:30,43.39,12.53,8.13,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,30.67,P6,NA,NA,NA,NA,NA,21.67,24.75,0.36,7.46,NA,8.7,23.13,1.32,NA,NA,3.01,0.1,17.02,1408,0.1,41.36,0.1,39.29,-6.86,0.38,0.54,NA,NA
1822,ASU_SPW9_06062015,6/6/2015 8:00,51.66,9.64,7.11,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,31.69,P1,NA,NA,NA,NA,NA,25.66,24.75,NA,7.67,NA,11.8,NA,NA,NA,NA,NA,NA,NA,1409,NA,NA,NA,NA,NA,0.29,0.52,NA,NA
1823,ASU_SPW10_06062015,6/6/2015 8:00,53.38,9.21,7.2,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,31.69,P2,NA,NA,NA,NA,NA,25.66,24.75,NA,7.64,NA,11.7,NA,NA,NA,NA,NA,NA,NA,1410,NA,NA,NA,NA,NA,0.3,0.51,NA,NA
1824,ASU_SPW12_06062015,6/6/2015 8:00,55.16,10.33,9.63,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,31.69,P3,NA,NA,NA,NA,NA,0,NA,NA,8,1.4,NA,154.93,1.59,NA,NA,1.15,0.67,297.89,1411,-0.61,-503.26,1.27,0.81,38.1,3.52,1.79,NA,NA
1825,ASU_SPW17_06062015,6/6/2015 8:00,46.87,12.86,11.65,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,31.69,P4,NA,NA,NA,NA,NA,7.85,24.25,0.25,7.8,1.4,20.4,51.89,2.49,NA,NA,3.55,0.02,32.38,1412,0.26,1.16,0.26,1.92,-1.33,0.57,0.46,NA,NA
1826,ASU_SPW18_06062015,6/6/2015 8:00,46.52,12.47,12.74,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,31.69,P5,NA,NA,NA,NA,NA,7.85,24.5,NA,8,1.4,20.3,49.93,3.73,NA,NA,2.56,0.05,43.15,1413,0.3,2.69,0.3,2.53,-0.23,0.72,0.32,0.054,0.005
1827,ASU_SPW19_06062015,6/6/2015 8:00,43.87,12.63,10.95,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,31.69,P6,NA,NA,NA,NA,NA,7.85,24.5,NA,7.8,1.4,20.3,49.65,1.72,NA,NA,2.53,0.04,43.39,1414,0.27,1.23,0.27,1.34,-1.38,0.71,0.22,0.126,0.015
1828,ASU_SPW9_06082015,6/8/2015 7:30,29.37,13.91,6.03,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,33.67,P1,NA,NA,NA,NA,NA,7.85,24.25,NA,8.2,1.4,20.1,48.35,2.41,NA,NA,2.47,0.15,43.27,1415,0.31,1.17,0.31,2.48,-0.9,0.73,0.09,0.073,0.004
1829,ASU_SPW10_06082015,6/8/2015 7:30,38.06,10.59,6.49,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,33.67,P2,NA,NA,NA,NA,NA,7.85,24.25,0.5,8.2,1.4,20.1,50.49,2.1,NA,NA,2.52,0.04,44.42,1416,0.31,1.47,0.31,2.65,0.82,0.75,0.31,0.037,0.006
1830,ASU_SPW12_06082015,6/8/2015 7:30,43.19,13.75,6.37,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,33.67,P3,NA,NA,NA,NA,NA,7.85,24.25,0.75,8,1.4,20.1,50.59,3.2,NA,NA,2.85,0.06,39.3,1417,NA,NA,0.31,2.05,NA,0.71,0.27,0.037,0.003
1831,ASU_SPW17_06082015,6/8/2015 7:30,44.76,11.83,6.41,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,33.67,P4,1.916666667,2,1025,0.2395,245.4875,9.85,24.5,NA,7.9,1.4,20.4,48.63,3.32,NA,NA,3.24,0.06,33.27,1418,0.25,2.46,0.24,1.99,2.93,0.45,0.58,NA,0.015
1832,ASU_SPW18_06082015,6/8/2015 7:30,43.66,12.15,8.1,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,33.67,P5,1.916666667,2,1025,0.198833333,203.8041667,9.85,24.25,0.25,7.9,1.3,20.3,44.71,2.61,NA,NA,3.46,0.05,28.61,1419,0.2,0.8,0.2,2.92,2.14,0.34,1.19,NA,0.008
1833,ASU_SPW19_06082015,6/8/2015 7:30,42.59,12.57,7.36,MAY052015,ASU,KA32,KA32_05052015_NO3_CRW,KA32_05052015_NO3_SPW,33.67,P6,NA,NA,NA,NA,NA,14.85,24.5,NA,7.2,1.3,22,18.35,1.77,NA,NA,0.5,0.25,81.78,1420,0.17,1.89,0.16,2.1,2.54,0.27,0.97,0.111,0.014
1834,ASU_SPW9_06092015,6/9/2015 7:44,51.97,11.14,4.89,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,34.68,P1,2,4,1025,0.140365137,143.8742649,14.85,24.5,NA,7.9,1.4,22.1,32.2,1.51,NA,NA,1.15,0.14,62.05,1421,0.15,5.06,0.14,4.1,6.2,0.19,1.87,NA,NA
1835,ASU_SPW10_06092015,6/9/2015 7:44,47.07,9.77,5.27,MAY052015,ASU,KA32,KA32_05052015_NH4_CRW,KA32_05052015_NH4_SPW,34.68,P2,NA,NA,NA,NA,NA,14.85,24.5,NA,7.9,1.4,22.1,30.33,1.07,NA,NA,0.56,0.18,119.83,1422,0.14,2.01,0.14,1.43,4.18,0.26,1.11,0.123,0.022
